 ['forest  feature  index'] , ['forest  rank'] , ['forest  word'] , ['SGD  feature  index'] , ['SGD  rank'] , ['SGD  word'] , ['logistic  feature  index'] , ['logistic  rank'] , ['logistic  word'] 
2854,0.0041235831695293724,trust,3012,5.1635615329173516,women,2141,0.54383524175351516,pro
1174,0.0041096961034716665,form,1527,5.0801420561906694,just,2643,0.53733482209111039,statements
1592,0.0040784173327924082,level,2068,4.9989251752211139,pm,1964,0.53697457260503179,package
2092,0.0039757600250970877,possibility,306,4.9879481289747432,believed,133,0.52224251461289506,administration
2931,0.0039726693108858976,various,2666,4.9563399182257699,strategies,573,0.51981594251913121,compensation
698,0.0039485431593649116,created,1880,4.8914711539800946,objectives,2863,0.50643665075301225,tv
1890,0.0039447136856379482,occurs,2166,4.8717614857624101,professionals,3000,0.50471924012242941,white
1977,0.0038741834589664089,particular,2235,4.8607751480953221,radio,1443,0.50470086688377702,individuals
1176,0.0038524488774149706,format,1040,4.8327267059167252,experience,2960,0.49575917554879217,wage
2073,0.0038184135022835881,policies,1910,4.8177603721177027,online,2657,0.49518319487378459,stock
2737,0.0038113282914716924,takes,1948,4.809340161254771,outsourcing,244,0.48850784836560385,assistants
1609,0.0037817036271213904,line,140,4.7826587743425675,advantage,1540,0.48527975808963253,know
1889,0.0037484448687792938,occur,2345,4.7385584810973391,reported,327,0.48338967176709785,blue
638,0.0037268166900099641,contact,478,4.7164510282176382,class,2169,0.48314637130189941,profit
985,0.0037208589493049602,equal,9,4.6759223077912289,100,2299,0.47272393131147311,references
918,0.0037168802813643152,effect,183,4.6640361775223687,answer,2027,0.47164379965061659,person
2303,0.003672791870456619,reflect,327,4.6372538609958713,blue,1810,0.4715137449141783,morale
1201,0.0036676268681094413,fully,95,4.6271577501603414,account,1451,0.47130338039951375,information
2187,0.003649911815121891,properly,1424,4.6171966891650298,included,1089,0.46932558424472653,fashion
2507,0.0035377656237847157,service,2141,4.5869693924157344,pro,2166,0.46738245817632251,professionals
2658,0.0035002445359757412,stop,1206,4.5651060567600767,fund,1627,0.46728547388356917,ll
3056,0.0034616332917963644,wouldn,1408,4.5469215556904272,implemented,34,0.46647287143264488,2012
2571,0.0034224615623181221,small,2439,4.5223936795063349,sales,1850,0.46558860090183157,new
858,0.0033131992161358702,documents,1443,4.4960257014464338,individuals,633,0.46448335382354711,consultants
1321,0.003267500358525069,health,3058,4.4811611740356492,write,1948,0.46404483762553805,outsourcing
370,0.0032405726312555718,businesses,768,4.4743270841694249,degrees,2357,0.45999192437323544,required
992,0.0032395251511999302,especially,2085,4.4281443445908639,portion,2666,0.45248867750383009,strategies
2807,0.003227764025897196, time  period ,2393,4.3976661842660452,retention,2162,0.45183343155498051,profession
61,0.0032227395945322048,45,2871,4.3960875522914868,typically,1371,0.44990308778380911,hourly
2871,0.0032120007137895756,typically,1893,4.3917171733433467,offered,1809,0.44914368897427176,months
768,0.0032100877999414841,degrees,1374,4.3874935854910015,house,2787,0.44910124917206912,thanks
950,0.0031929386247530585,employment,1780,4.3791594959213391,minimum,1959,0.44585013632997772,owner
1371,0.0031791059585891783,hourly,2774,4.3660839413504036,temporary,1642,0.44289903664698127,look
1459,0.0031273236960120869,inside,2974,4.3440982445762719,watch,1424,0.44246735125629794,included
2032,0.0031258622914024253,personally,1297,4.3273546194163321,hand,1297,0.44134037336655452,hand
434,0.0031244601422366946,certain,2601,4.3001941667375982,speak,2567,0.43872013508276009,skills
1269,0.003027670469702517,great,2436,4.2894035598824054,salaries,1431,0.4374723916050251,increase
1562,0.0030192151432967655,law,114,4.2463165278496211,activity,2786,0.43517430815176728,thank
1929,0.0030074113441393496,order,1299,4.2365959334922207,handled,702,0.43345491394406871,creative
2578,0.0029006712347974467,social,1685,4.2252979440386786,majority,183,0.43148275609754438,answer
644,0.0028947085576086244,content,2213,4.2003002766676758,purchasing,1206,0.42889754355807075,fund
2865,0.002891990825702964,type,901,4.1738745254216303,earning,1582,0.42747830215499572,left
183,0.0028772125008498951,answer,1540,4.1320897847679285,know,2774,0.42671194196556533,temporary
1545,0.0028394167046901357,known,2807,4.1006068088539882, time  period ,2986,0.42602920140947897,website
674,0.0028084219208522753,cosmetic,501,4.0635668105471394,coffee,932,0.42585853733976747,email
705,0.0027827172571926336,credit,2986,4.0559221683178048,website,3012,0.42508907987647798,women
1307,0.0027722443537308355,happy,1834,4.0378309972086148,necessary,402,0.42505405137237728,careers
1411,0.0027477142545973589,important,3020,4.0079126148481121,work,3061,0.42263934942789455,writing
3049,0.0027219188414291467,world,835,4.0016761518901358,discipline,895,0.41608677023577417,duty
1827,0.0027201814103202035,national,234,3.9971025826922042,assessment,1586,0.41569900516402664,legitimate
1780,0.0027110938739488299,minimum,294,3.9870059641572184,base,2803,0.4156417294753269,time
2770,0.0026944387714530364,television,992,3.9491909145825086,especially,2031,0.41478729622573607,personality
2567,0.0026860209056446347,skills,1145,3.9386711746263305,firm,791,0.41469576128858604,design
1249,0.0026709401618111341,good,2064,3.9065503943315139,playing,658,0.41429396994971329,control
2368,0.002650143779639715,resource,1642,3.8953604130381203,look,1445,0.41310679767224084,industries
2833,0.0026495609791854528,train,859,3.8946412894232059,does,2601,0.41197323629721289,speak
2370,0.0026426310762187907,resources,384,3.8722722688091618,calls,768,0.4118109547846931,degrees
1834,0.0026340982269538252,necessary,726,3.8648214769762803,cutting,985,0.4095863732621301,equal
3012,0.0026284048298979438,women,2988,3.8453145967989895,websites,224,0.40563052701826752,article
2233,0.0026096950874009081,quite,2119,3.837204136661851,president,2961,0.4014786505354534,wages
1187,0.0026007906547342139,free,34,3.829584844427198,2012,80,0.40068475915793222,able
648,0.002582222876017299,continues,1114,3.8180638463214223,field,1910,0.39985190681755817,online
152,0.0025528516854560405,afford,2753,3.8149722154432006,tax,1374,0.3988913649475237,house
664,0.0025402887626005078,copies,840,3.8016812481556714,discrimination,881,0.39848055485887057,draw
570,0.0025168338533252364,compared,1262,3.7957955071228962,government,2949,0.39819955585187417,virtual
3055,0.0024988395300600237,worth,2961,3.7891591810312026,wages,942,0.39731816483337756,employee
658,0.0024666025096885336,control,246,3.7815504740295962,associate,2011,0.39602479263495877,percent
147,0.0024645254261859506,advise,2833,3.7735709795177761,train,294,0.39562465645498257,base
2500,0.0024509933042886501,separate,702,3.7641042271060359,creative,2788,0.39256220869832759,theories
2935,0.0024495745500192458,ve,780,3.7568043475666069,depend,1447,0.39222081728778924,inflation
2439,0.0024271520074010829,sales,401,3.7563944119323311,career,2345,0.39155569719657157,reported
1374,0.0024169671983742909,house,1864,3.7519759453760897,non,2833,0.390188058044735,train
410,0.0024116211232401087,case,373,3.7494027015919085,buy,398,0.38813166229427476,card
2402,0.0023801483166423758,reviewing,2221,3.7388741280451954,qualifications,3069,0.38617591703422521,years
2467,0.0023660554376371428,search,2157,3.6502397765115946,production,246,0.3860140031072346,associate
1286,0.0023608203411328334,growth,440,3.625988689082277,chain,756,0.38246682841646717,decisions
2236,0.0023576619007606506,raise,1007,3.5999432563589808,evaluation,2370,0.38199477439092955,resources
80,0.0023559793751505142,able,2069,3.5948875071053177,point,401,0.37655817918516787,career
2428,0.0023460511305121736,run,2162,3.5855759252566357,profession,155,0.37599210570714364,agencies
719,0.0023406038263175696,current,1950,3.5849140571908222,overall,1035,0.3746467922155528,expected
1056,0.0023400226294073628,external,985,3.5765534118750302,equal,2835,0.3718122827569591,training
866,0.0023168495961527523, doesn  mean ,2437,3.5713623965553221,salary,1292,0.36920702791379972,guy
359,0.0023157871792130768,build,2093,3.5701619749687219,possible,2453,0.36856189734349509,scale
754,0.002312056513007958,decision,1502,3.4814915987959556,issues,1478,0.36720561100252469,international
313,0.0023114398740612017,bet,2968,3.4811994060591589,wants,3038,0.36677847792490781,worker
1723,0.0023109063071480619,marketing,386,3.4739550804309949,campaign,3041,0.36650765793645357,workforce
3021,0.0022956283801131181, work  best ,1282,3.4308434193036703,groups,330,0.36520511973869701,bonus
984,0.0022922774485061555,environments,1609,3.4286444387367969,line,1969,0.36485618296124728,paid
1993,0.0022812647154622891,paying,791,3.4262094208249283,design,2968,0.36447140383345816,wants
2203,0.0022705593799845461,public,78,3.4253106041221839,abilities,1067,0.36205557427098695,fact
233,0.0022638788997257314,assessing,2027,3.4145701268647839,person,2233,0.35909024918151478,quite
401,0.002243256003446679,career,2427,3.4104500159926427,rules,1674,0.35615443891173826,machines
443,0.0022343902963235887,challenging,1674,3.3691970238286229,machines,1893,0.35550420328920007,offered
942,0.0022097419582738026,employee,1858,3.3168815267821969, new  products ,2427,0.35502622204740786,rules
2113,0.0022083706403625619,prepared,330,3.3090655094205577,bonus,829,0.35473177503977971,director
2895,0.0021985120796842168,unless,1451,3.3006723608205113,information,1548,0.35371416417486368,laborers
1773,0.0021810140462962179,middle,2812,3.2854020985404766,tips,490,0.3533284248982495,clients
780,0.002178564042211156,depend,1,3.2756508800080701,000,669,0.35176055217057578,corporate
2924,0.002176877166694137,value,2168,3.2698858924378387,profile,416,0.35154922947420203,casual
1115,0.0021710808639916019,fields,957,3.2681579653494404,end,1210,0.35103118212790979,future
1744,0.0021521297313773389,means,1445,3.2564070848919178,industries,2088,0.3486331473951314,positions
322,0.0021520046842237002,bit,1809,3.2542862565167368,months,2344,0.34777866723020257,report
2961,0.0021500377583998933,wages,1615,3.2457803960052409,listed,1025,0.34677781163565252,executive
688,0.0021159793083041821,course,2149,3.2447211182118605,processing,243,0.34643724673296078,assistant
1014,0.0021110485207934239,exact,1614,3.206176740769596,list,964,0.34339893888481127,engineering
2917,0.0021098176512339621,utilize,195,3.2037095346957556,appear,1262,0.34296236312503031,government
2613,0.002109591332064334,spend,1918,3.2036377472245912,operation,2581,0.34172853153234667,society
220,0.0021074470956736393,arrange,3038,3.2022310845294704,worker,2085,0.3415189824541795,portion
1777,0.0020990987583578437,mind,906,3.198864497108878,easily,947,0.33672916072690345,employer
1896,0.0020911532378746411,office,224,3.1979335060288934,article,901,0.33657087272829983,earning
916,0.0020864244407314469,education,2160,3.193800237318154,products,992,0.33552303284846152,especially
2413,0.002084613844187001,rights,2583,3.1624397321019266,sold,2063,0.33441284133973365,play
1227,0.0020768667450259022,generate,2011,3.1502370504945802,percent,1793,0.33432561198207117,models
1656,0.0020718274645662089, lot  time ,2073,3.1236809981165794,policies,2805,0.33429580188420061, time  job 
1128,0.0020648812563426144,finance,2628,3.1200078067948991,staff,2583,0.33403877095364892,sold
857,0.0020607303300190756,documentation,244,3.117461213459181,assistants,2993,0.33277915834354038,weeks
273,0.0020563851999733712,avoid,2567,3.0948236295692584,skills,1685,0.32894874212674541,majority
1921,0.0020533046457612632,opinion,1577,3.0877622529599824,learning,234,0.32827301715127027,assessment
1981,0.0020477375902768742,parts,1370,3.078494780474522,hour,2512,0.32613467228697884,sets
954,0.0020394636691784063,encourage,2945,3.0704837928390649,vice,2642,0.3251942562839904,statement
2552,0.0020362163940986092,simple,247,3.0683650850470046,associated,1800,0.32346079063884231,money
2851,0.0020329489108285325,trouble,402,3.0609840843358769,careers,3058,0.32277229835255983,write
1527,0.002019041311695335,just,687,3.0228207170531278,couple,2906,0.32165671351074221,usd
1966,0.0020033434545207703,page,2133,3.0170010685788395,print,1614,0.32096096699802851,list
2653,0.0020033216366387328,step,1586,2.9923030132460675,legitimate,1036,0.32087631443971731,expenditures
1757,0.0019965422508403849,meetings,1850,2.9721359949083519,new,957,0.32039394753234873,end
1585,0.0019912591147742188,legislation,785,2.9706378020632416,depression,1128,0.32031029045692488,finance
2385,0.0019715842419987671,resulting,1941,2.966255260053936,oriented,479,0.32017399984189648,classes
729,0.0019674725039970048,daily,1016,2.9547123138832094,examples,2840,0.31936729644359829,transfer
2821,0.0019601607322977345,topic,1996,2.9520576507292251,payroll,3028,0.31791770215497839, work  home 
113,0.0019504808427590853,activities,2152,2.9468816612526312,produces,425,0.31760412554276651,center
310,0.0019470887846543914,best,1431,2.9450868131546537,increase,2897,0.31744232007810536,unpaid
1536,0.0019422464077357906,kind,1292,2.940528629511713,guy,1865,0.3174235037863955, non  profit 
2706,0.0019391625366791741,suggest,1673,2.9356374846745785,machine,1152,0.31728921352016665,flat
982,0.0019357067284314592,environment,240,2.9294725689508279,assignments,489,0.31637309638602557,client
2636,0.0019346084413496439,start,1626,2.9181958654626978,living,2187,0.31354558349776473,properly
1353,0.0019318010485375216,hold,1447,2.9100380004412991,inflation,1788,0.31171845712746798,mission
309,0.0019285797046812241,benefits,2248,2.9062014957752336, raw  materials ,2133,0.31012743134827675,print
1197,0.0019188412441945239,friendly,271,2.9001723044277545,available,6,0.30885542970888008,10
459,0.0019094322282638479,checks,2721,2.8960632374466364,supply,113,0.30647146902822658,activities
1057,0.0018956804700532715,extra,1309,2.8939527036674773,hard,1623,0.30610353877850438,live
1668,0.001871460613577465,loyalty,2745,2.8937161508401834,talk,176,0.30570158639572187,american
2481,0.0018697310139567339,seeking,2287,2.8918389769883022,recruit,912,0.3035739542541176,economies
949,0.0018645029470823328,employers,2031,2.8845384593605967,personality,1936,0.30265851395691401,organizations
302,0.0018408245474339844,begins,573,2.8705825373372447,compensation,1609,0.30257621887702979,line
1388,0.0018373591339430173,idea,1478,2.8644939585747555,international,835,0.30137952978862292,discipline
1357,0.0018275682186260482,holidays,176,2.8634682394622586,american,1333,0.30109790142131021,helpful
472,0.0018249481813061587,cities,2370,2.8618867293708785,resources,158,0.29994255340972337,ago
250,0.0018144968519415955,assume,2272,2.860572456045833,receives,140,0.29909600897543642,advantage
295,0.0018129429259503248,based,1592,2.8501643479290095,level,1518,0.2985244520566348,jobs
3039,0.0018044290827077235,workers,641,2.8027704999372993,contacts,2436,0.29767521723467943,salaries
1158,0.0018044070384277727,focus,2552,2.8003146987783336,simple,2163,0.29763385779217377,professional
2739,0.0018009421981127482, takes  time ,2725,2.7942781932885326,supposed,2902,0.29709788243759117,upper
1426,0.0017968421021120069,income,1281,2.7929741345727588,group,698,0.29705665946277954,created
793,0.0017956816568131789,designer,1333,2.7927251903916774,helpful,2683,0.29703910459774796,study
787,0.0017947519789192818,describes,1724,2.7788194099307972, marketing  strategy ,78,0.29650875606704896,abilities
2196,0.0017929430320878733,provide,2581,2.7316815191967425,society,674,0.29517825776781725,cosmetic
2703,0.0017873843313807075,suffer,2820,2.7193353737139625,tools,2463,0.29472249982432602,science
841,0.0017860696186725966,discuss,829,2.7095024299052035,director,2816,0.29452381760990876,told
886,0.0017653527738645148,drive,949,2.7064285107612642,employers,859,0.29373159746206218,does
1226,0.0017588029231579399,generally,202,2.7023348964903877,applied,393,0.2914079783410144,capital
1637,0.0017583700486659818,long,969,2.6921111785725405,ensure,332,0.29060973057733036,book
2094,0.0017553859426951406,possibly,2339,2.6769433246421284,repair,2228,0.28919786449279666,question
1563,0.001753200658681767,laws,2716,2.6689013502922889,supervisor,900,0.28888691412618589,earned
222,0.0017480844143544787,arrangements,1828,2.6519285313223748,nations,2760,0.28848296224735454,teaching
1830,0.0017363881604183472,nature,2897,2.643978976792182,unpaid,13,0.28823764128846729,12
2396,0.0017275459612872746,return,1731,2.6416010093860294,matching,2235,0.28779768356221375,radio
2157,0.0017243314040414916,production,1820,2.6398406978330478,moves,309,0.28758672856014761,benefits
2213,0.0017225420425447864,purchasing,398,2.6391092900318114,card,911,0.28581831251926076,economics
2162,0.001719079364958969,profession,595,2.637791399865244,computers,1615,0.28562487340906428,listed
1531,0.0017115245736008232,keeping,1490,2.6362444743161331,investing,2951,0.2855466783108413,vision
669,0.0017094920732385374,corporate,196,2.6361069889703406,appears,383,0.28511475983267048,calling
2339,0.0017075173064174253,repair,1089,2.6358677456228317,fashion,2932,0.28482772591057842,vary
1707,0.0017067574576708692,manager,810,2.6290319083250897,developing,2377,0.28444040660171938,responsibilities
65,0.0017035256173864974,50,134,2.6259663029212734,administrative,1941,0.28418412011308947,oriented
305,0.0016963801420154239,believe,1352,2.6227525695620186,hit,1010,0.28355887121243362,events
2786,0.0016957199937815317,thank,2611,2.6097377388495784,specified,780,0.28347745245242345,depend
1735,0.0016926662657602005,matter,1438,2.6096291048934948,india,1966,0.28299995484044194,page
2868,0.0016886701327344798, type  work ,455,2.5862699024487288,cheap,217,0.28292761320868498,argue
1036,0.0016737697551856517,expenditures,497,2.5835538039277268,clothing,1266,0.28287076505086567,graduate
1451,0.0016716177488878749,information,2816,2.5633778437709291,told,737,0.28195555855193483,day
215,0.0016701758790325504,areas,1547,2.5469091356160658,labor,1282,0.28165863391827572,groups
1800,0.0016690237287318075,money,1777,2.5416729969376397,mind,812,0.28164199874011092,did
1885,0.0016673104428769007,obtaining,2956,2.5316864120278355,voice,2149,0.28071129568333075,processing
1088,0.0016592924129802847,far,2182,2.5260917156591352,promoted,1065,0.2793042562913669,facilities
420,0.0016589237327313533,caught,670,2.5223074339466813,corporation,501,0.27913539332186049,coffee
2746,0.0016583934331570291,talking,2903,2.5083861430549694, upper  management ,2745,0.27910138376958032,talk
1423,0.0016553289126399486,include,168,2.4932795987854992,allow,10,0.27853443197748134,11
13,0.0016532025014129356,12,1980,2.4927031378854569,partner,687,0.27756659347151902,couple
897,0.0016505968713919077,early,2708,2.4891423744252328,suggestions,2408,0.27559119675686727,rich
2080,0.0016449158528331512,poor,2316,2.4882742626366388,regularly,1980,0.27544223009314017,partner
95,0.0016426270879731884,account,2176,2.4723118274426761,project,2602,0.27370428523136603,speaking
513,0.0016388215007518202,come,2433,2.4703323027741528,safety,411,0.27355778650358004,cases
1850,0.0016324515251668625,new,1353,2.4694858879658166,hold,1915,0.27320128996512488,operate
462,0.0016264884956574276,children,2384,2.4606002430154237,result,54,0.27317965069130257,30
2225,0.001615308664183726,quality,2844,2.4588236664095868,treat,2094,0.27286469018592752,possibly
2188,0.0016002919867168098,property,260,2.4583215121578812,attitude,984,0.27185176302269171,environments
591,0.0015987510779423603,component,1187,2.4559817957785794,free,126,0.27167294147731003,address
935,0.001595485159245224, email  website ,1788,2.454641160095326,mission,2628,0.27152750918123764,staff
2016,0.0015876743667158487,perform,2603,2.4410915392224783,special,2903,0.27101328337577268, upper  management 
1463,0.0015780737118208615,instead,3074,2.4399147807062382,young,761,0.27076670341412179,deducted
2242,0.0015767332934614234,ranks,2122,2.4346279777762767,pretty,2221,0.2699477222886717,qualifications
3048,0.0015739442356952394,works,1707,2.4339959302946443,manager,2807,0.26973093023378597, time  period 
929,0.0015705658665377945,elements,1028,2.4290630647616847,existing,2513,0.26944471548605436,setting
1349,0.0015664721123925334,hiring,2118,2.4246535298029799,presented,766,0.26811218467089176,definition
1682,0.0015649207703261193,maintaining,987,2.4136132486705253,equipment,1281,0.2659532280392673,group
2980,0.0015600313371964302,weaknesses,1266,2.4122000188803008,graduate,1864,0.26454612409891531,non
1230,0.0015595234579433884,generation,2092,2.410957442058705,possibility,840,0.264514563579057,discrimination
516,0.001551927993619857,coming,1018,2.3954700704335417,excellent,810,0.26406227918798469,developing
2000,0.0015455317069634736,people,1965,2.3812769972058336,packages,1724,0.26398426865368324, marketing  strategy 
1472,0.0015421678681628325,interaction,658,2.3763832497922368,control,595,0.2636884497535984,computers
1935,0.0015375897531866873,organizational,444,2.3755443940829992,chance,1587,0.26263802269914927,let
1513,0.0015326073996247138, job  requires ,1617,2.3715408010360863,listening,1372,0.26197460578375237,hours
2813,0.001528940760969408,title,1152,2.3594105720013738,flat,2945,0.26180332954784247,vice
1262,0.0015157886431604465,government,851,2.3581654705830424,dividends,1352,0.26129755348281924,hit
2778,0.0015098060282838369, term  used ,314,2.3579242631900454,better,785,0.26123136497552774,depression
2163,0.001509697296863066,professional,2360,2.3389002593201047,requirements,1777,0.26116139755354428,mind
2126,0.0015093086976998779,price,844,2.3383937197008904,display,1018,0.26023114096280736,excellent
2135,0.0015088200590771643,prior,3028,2.3288129995471047, work  home ,1990,0.25965212356673034,pay
227,0.0015079891556566596,ask,1210,2.3273319616021033,future,2388,0.25854991477969391,resumes
675,0.0015015889068547891,cost,674,2.3264477080529327,cosmetic,117,0.25846643556195631,actually
2858,0.001500475249800969,turn,383,2.3258614268320876,calling,1880,0.25744425210972494,objectives
2219,0.0014946411967827126,puts,1793,2.3238033247338445,models,1426,0.25740311338043786,income
2356,0.0014913134923051608,require,1036,2.3121246307247003,expenditures,5,0.2572547800787271, 000  year 
682,0.0014812432931325553,couldn,309,2.3089507692966689,benefits,949,0.25691138671020231,employers
1769,0.0014754981456972659,met,1499,2.301864640472429,isn,17,0.25628949910697801,14
146,0.0014697479635208976,advice,485,2.2894575343032217,clearly,709,0.25622316517986266,critical
484,0.0014674131698909963,clear,923,2.2710139788480475,efficient,2069,0.25608605430347353,point
1035,0.0014666483063537181,expected,2589,2.2683601167963667,somewhat,2248,0.25499839350781045, raw  materials 
2421,0.001464882676958194,roles,2452,2.2657107436134343,saying,440,0.25438126057224825,chain
1554,0.0014646333138544725,large,828,2.2603729942068149,directly,2157,0.25384154247693119,production
1658,0.0014610108132950084,love,672,2.2521024464702548,correct,2461,0.25383668223414402,school
446,0.0014607155635503483,change,2868,2.2480440842916436, type  work ,322,0.25336463952585941,bit
1335,0.0014568840117219403,helps,6,2.2459392763471926,10,2168,0.25231988753007539,profile
1642,0.0014544681795064767,look,425,2.2417892607546368,center,2119,0.25212855955746677,president
2319,0.0014529555040828277,related,1964,2.2284115294545241,package,906,0.25188948272270512,easily
1626,0.0014445445305774234,living,2677,2.2272744882178697,structure,1359,0.25179496556623671,homes
932,0.0014405973462442137,email,753,2.2219971701868007,deciding,2847,0.25168139242827653,trend
2128,0.0014377087973492862,pricing,2094,2.2133617536866188,possibly,1993,0.25106342840219559,paying
2098,0.0014244719043371534,potential,2325,2.1992994411008793,relatively,2449,0.25083813160063129,savings
3062,0.0014155203812400339,written,2112,2.1845293691956007,prepare,1158,0.25053350549832015,focus
1495,0.0014083575258276733,involved,2163,2.1810375191098754,professional,1918,0.24984700681258484,operation
1329,0.0014018175911512179,heavily,1548,2.1808686370302803,laborers,1820,0.24888064363645074,moves
1080,0.0013954404686256745,fall,2167,2.175809400459273,professions,1461,0.24842719044131129,instance
1754,0.0013796203545494914,meet,2040,2.1742962945413091,phones,2552,0.24743524627315341,simple
464,0.0013754554286112698,choice,2667,2.1706636262619758,strategy,485,0.24740462841966596,clearly
943,0.0013741457036420776,employees,2181,2.1548954983123583,promote,2350,0.24717639027355423,representatives
1892,0.0013726480625390893,offer,830,2.154195697097959,directors,9,0.24711097235365509,100
1543,0.0013709937250585944,knowledge,3069,2.1523874134792229,years,2152,0.24695247109959462,produces
1424,0.0013666871015169091,included,1503,2.1517811634525685,item,306,0.24597433465685561,believed
1380,0.0013649451642256043,huge,1848,2.1495024528590667,network,2974,0.24446071678662776,watch
2267,0.0013631173016783347,reason,416,2.1433766452446941,casual,1740,0.24398303013482925,mba
1556,0.0013619740244104602,larger,1853,2.1244491422702438, new  employee ,2947,0.24291769090748883,view
101,0.0013547753617472824,accurate,1200,2.1243372774866658,fulfill,2122,0.24250889311754897,pretty
2086,0.0013464180166076188,position,782,2.1162698710267618,depending,196,0.24221972642406006,appears
697,0.0013414422404146547,create,2377,2.1137408451986186,responsibilities,1299,0.24190428339126116,handled
2908,0.0013388765149135117,used,1610,2.0932970367608115,lines,2225,0.24036729931592726,quality
107,0.001331676789930082,act,186,2.0899714956203601,answering,2181,0.24027960349026312,promote
2601,0.0013296995199067396,speak,1251,2.0879775442428801, good  fit ,2677,0.23956705948604748,structure
2108,0.0013258638167001897,predict,3023,2.0856386131145443, work  environment ,2073,0.23930782083992572,policies
2968,0.0013231495963603546,wants,2000,2.0848300549247489,people,384,0.23891323410974202,calls
